root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -142,624278235176
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -34,3634692194465
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -131,294465019335
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -100,460764626553
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -187,191076623034
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -85,1902761428138
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 232,639610010516
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -98,2211240615449
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 60,9610888353654
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 61,5682774478965
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 35,0946419608514
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 79,6330735219187
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 239,684791742683
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -330,838519167283
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, -1,24273187729138
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, -435,059726430799
