root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -52,8421763716288
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -82,21870352939
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -43,0901244790736
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 20,3611342130062
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -14,0660185626604
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -12,6615171514847
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -27,3128836231204
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 64,7634468963626
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -70,0598523116858
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -22,4773424776745
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -27,5421580484859
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 47,5665014670624
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -3,10425708148468
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -24,0060941771359
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -8,56844250613874
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -59,2959727959465
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -66,865204384289
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 22,283080747541
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -79,7744194946664
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 58,0187478590721
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 54,8688690233237
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -28,7877951603729
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0,972981174351937
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 14,007926207034
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1,94178548929308
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 54,4589090810884
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -7,14548233575093
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -17,6482486613545
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -45,924620960117
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 57,4550593586883
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3,61034411875471
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -71,2608263420862
0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -20,6751099628238
0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 11,9813647827903
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -9,45354342391855
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 24,7299483040262
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, -57,4445412758353
0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0,729070895294705
