root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 21,5172353520147
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -8,53793398332504
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -9,85144777258633
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -0,828202725320864
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -12,3605945376932
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -3,0364249722047
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -44,5937820851088
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -12,634738636764
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44,2167528040741
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -12,2225597122962
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -23,0751001234405
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0,637768925273217
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -81,0450890516337
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -17,6289526916683
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 15,3053370379448
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4,66458036905602
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -12,2163419243173
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 47,572803560689
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -54,1244191325535
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -39,2101449418596
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -25,4429252510146
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 63,0497656541241
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -17,0399130769405
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9,96717960433065
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -80,1029781027115
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -1,48531162462709
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 41,2211510597099
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -79,5312412385246
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 62,9588306204634
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -36,211905980181
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6,95320127129888
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -30,585741355975
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 29,4738273393094
0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, -75,7343152988604
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -25,788234966547
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 40,4583550001511
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, -1,67609941441923
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 29,7343343487621
