root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 17,5905094378908
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -21,5695608302619
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -58,4315928895382
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 62,6512994581882
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -42,1872549147774
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3,08309081803841
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -7,58248263694522
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -15,0420321112172
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43,4086445716588
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -77,4837596323539
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -26,8028315149402
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 46,6729130961589
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -83,3359676439537
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 20,9877509977995
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -65,8891027080357
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 6,16971824142622
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -7,49177113218683
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 9,46128664451078
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 55,3671346565317
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 47,4021968850039
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13,8716037510444
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -80,7360039969094
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -49,2223986252628
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 29,9091746007537
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -87,1726036654863
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3,52257914606877
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -86,7852991214413
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -77,0960728803155
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 8,73404896008799
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2,81155310053301
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -89,0228097614317
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -83,3016677641919
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 31,9766151738844
0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, -58,7937378385313
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 53,7259782954436
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -59,0419130280342
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 66,7804651611783
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 28,8559989119571
