root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 487,444804221576
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -48,1127157217116
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 447,595732660576
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -107,861131860219
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 112,727629386654
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -26,5545817374616
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -93,3020921962805
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 958,152936450087
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 81,7206120870459
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -93,9638913117531
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 680,686945558758
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 330,834401599496
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1200,95620826143
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 209,441762716836
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 86,1495881914041
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 149,800799821074
