root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 465,34912917678
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 18,4760448335535
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 493,980013318033
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -101,328677031244
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 191,99779011621
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -19,3697835230587
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -76,7199070793024
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1113,70715571388
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 120,298637196672
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -72,0368115441665
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 844,016812211353
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 175,82259737953
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1198,51997018025
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -110,531848094085
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 137,129565898554
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 479,405761082856
