root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -49,0383713178906
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -156,204448690885
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 278,835429812677
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -136,502496996959
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 41,3430176911635
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 326,569337095641
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 389,338450900717
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 64,650104744827
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -320,968189681008
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -747,752996623539
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 50,6621945654352
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 32,850256452366
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -665,8552828869
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0,603278023764004
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -700,408884155808
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 170,550451991949
