root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -256,784512504257
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -155,683772782328
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 315,269693666833
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -115,743352638227
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -38,692532968272
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 290,752104629673
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 410,99304206736
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -711,405796996539
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 332,473444961957
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -750,768269934449
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 198,000039993013
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -33,688838158443
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -674,869359484542
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 378,294219084376
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -746,102619837498
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 174,927206682174
