2242,5417911521
3669,58623957775
4002,56327754374
2337,67808771381
2147,40549459039
3669,58623957775
3479,31364645433
2099,83734630953
3764,72253613946
1909,56475318611
3336,60920161177
1957,13290146697
1957,13290146697
1861,99660490526
3764,72253613946
3289,04105333091
2670,65512567979
4525,81290863314
2527,95068083723
4192,83587066716
2147,40549459039
2052,26919802868
4050,13142582459
3241,47290505006
3812,29068442032
2337,67808771381
3812,29068442032
1957,13290146697
3669,58623957775
2290,10993943295
1909,56475318611
3622,0180912969
3289,04105333091
2290,10993943295
2147,40549459039
2052,26919802868
2004,70104974782
2052,26919802868
2337,67808771381
2242,5417911521
2242,5417911521
2004,70104974782
2242,5417911521
2147,40549459039
2242,5417911521
1909,56475318611
2290,10993943295
2099,83734630953
2147,40549459039
2004,70104974782
2099,83734630953
2242,5417911521
2480,38253255637
2290,10993943295
2337,67808771381
2385,24623599466
3431,74549817348
1957,13290146697
2432,81438427552
2290,10993943295
2527,95068083723
2099,83734630953
2242,5417911521
2099,83734630953
2480,38253255637
2242,5417911521
2290,10993943295
3098,76846020749
2194,97364287124
1909,56475318611
1861,99660490526
1814,4284566244
1719,29216006269
1957,13290146697
1814,4284566244
1861,99660490526
1766,86030834355
2147,40549459039
2432,81438427552
1957,13290146697
2432,81438427552
2194,97364287124
2242,5417911521
2052,26919802868
2147,40549459039
2718,22327396065
1909,56475318611
1861,99660490526
1814,4284566244
3859,85883270117
1719,29216006269
2194,97364287124
2052,26919802868
2194,97364287124
2670,65512567979
2004,70104974782
1909,56475318611
2004,70104974782
2242,5417911521
1814,4284566244
2290,10993943295
2194,97364287124
1719,29216006269
1719,29216006269
3574,44994301604
3717,15438785861
2480,38253255637
2194,97364287124
4097,69957410545
3812,29068442032
2194,97364287124
3479,31364645433
2242,5417911521
3574,44994301604
2052,26919802868
2099,83734630953
2099,83734630953
3241,47290505006
3336,60920161177
1909,56475318611
3431,74549817348
1766,86030834355
3241,47290505006
1766,86030834355
1671,72401178184
3051,20031192664
3384,17734989262
2908,49586708407
2004,70104974782
3717,15438785861
1814,4284566244
3336,60920161177
1861,99660490526
1766,86030834355
3526,88179473519
3146,33660848835
1861,99660490526
2052,26919802868
3431,74549817348
1814,4284566244
3336,60920161177
2052,26919802868
1909,56475318611
3859,85883270117
3622,0180912969
1766,86030834355
3146,33660848835
1861,99660490526
1957,13290146697
3384,17734989262
1671,72401178184
1766,86030834355
3003,63216364578
3193,9047567692
2575,51882911808
4287,97216722887
2385,24623599466
3907,42698098203
2337,67808771381
3146,33660848835
2147,40549459039
3717,15438785861
3479,31364645433
2575,51882911808
4145,2677223863
2432,81438427552
3812,29068442032
2527,95068083723
2290,10993943295
4192,83587066716
3003,63216364578
3669,58623957775
2099,83734630953
3954,99512926288
1957,13290146697
3764,72253613946
2147,40549459039
2004,70104974782
3954,99512926288
3812,29068442032
1957,13290146697
2242,5417911521
3479,31364645433
1957,13290146697
3622,0180912969
1814,4284566244
1861,99660490526
3289,04105333091
3384,17734989262
2575,51882911808
4240,40401894801
2432,81438427552
