root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 290,198846410433
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -701,61339888955
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -564,617868279523
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -19,7316847817531
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 50,9575762339016
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 178,512436041804
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -28,4415372910823
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -199,863850555146
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 186,884782707404
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 221,79345271613
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 177,989155884116
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 55,2411703822452
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -596,737853491296
0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 135,414180455002
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 25,9000885860603
0, 0, 0, 0, 0, 1, 0, 1, 0, 1, -135,529888061276
