root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 290,232268778976
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -702,010277416174
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -614,43459802598
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -12,4812645678774
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 66,5954778146658
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 179,962945962663
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -225,642689964346
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -200,094723511794
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 148,605833930123
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 301,361295763365
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 177,989142109839
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 55,1232004336813
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -581,789884521747
0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 128,555344454194
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 12,9609529190677
0, 0, 0, 0, 0, 1, 0, 1, 0, 1, -81,9894041433721
