root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 297,62831512345
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -702,075188195728
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 87,113500873688
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -0,152539489595199
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 51,561795823182
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 179,494873211311
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -241,889886439354
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -209,865111310597
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -236,296867148936
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 307,455836645914
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 165,173779171481
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 55,3492208890886
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -647,599911294229
0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 196,342735964023
0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 26,1639987100045
0, 0, 0, 0, 0, 1, 0, 1, 0, 1, -154,927884793029
