root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -224,373021741486
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -23,6042945966283
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 111,250860251522
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 316,431055483823
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -712,553776957955
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -52,1047926993693
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -13,323387941334
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -50,4659568967084
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -372,034833550609
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -456,136849006287
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -351,718951808288
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -116,845650006319
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 262,088574272438
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 185,945200930496
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -650,818116638681
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -592,378719503623
