root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -279,63654028067
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -126,393637843769
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 107,739419422458
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 305,099143198456
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -129,098820316821
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -449,742870096098
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -300,766098828062
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -61,0815293017465
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -149,023244343799
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -34,6159755377274
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -851,815501148702
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 254,976865232845
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -226,574804055713
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, -429,86893594815
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -104,796722231346
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, -628,171310607475
