root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 15,4492581988564
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 151,852910171086
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 264,106097613422
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 319,698583121738
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -238,483355623944
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -104,289703202234
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -777,470064044026
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 157,810149706168
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -377,108166242117
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -285,554785318359
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -845,867858966433
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -128,082547391512
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -511,179718016372
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 127,623425439419
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -649,809055846755
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 30,8115425741244
