root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -76,610663890188
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -1,19699552859839
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 16,1438390539225
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 206,986521982653
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -132,92591151642
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -381,108517510231
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -337,863988700468
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -46,2881279805397
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -372,888148538409
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 42,4619918795264
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 103,702293830284
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 32,6952174938939
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -144,822436189762
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, -4,20160638510923
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -312,732310503783
0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 206,86288124936
