root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -112,115359305043
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 90,8997512691784
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -189,410936781893
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -159,660810730641
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -480,469979264954
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -504,661757751926
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -250,564371900309
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -452,831947483781
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 167,154607312559
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 44,8918449850009
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -232,838879052352
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -61,5402258836207
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -120,436655443282
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 228,765127727027
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -310,85354055592
0, 0, 1, 1, 0, 0, 0, 0, 0, 1, -381,975407408921
