root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 195,387631324866
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 18,575115801695
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -20,8920293237217
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 228,286083223312
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 260,591884088604
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -103,142791417372
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -134,053340141302
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -484,487609914273
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 90,9242967481578
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -65,5915530205088
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -70,1140539080259
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -341,633970393657
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -118,11844416091
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 55,1547361398814
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 157,244178329515
0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 130,112134134713
