root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 112,534799398942
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 27,2206460952999
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 49,6898479296598
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1,5790928266872
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 112,219196086076
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 106,256913129765
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 214,267467231379
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 80,8003113544174
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4,20358729931086
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 163,245976382167
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 37,0449397094464
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 150,925832260114
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 62,809870370974
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 85,1852336183672
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 60,0140631963743
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 138,117949876069
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 166,49823177675
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6,57427627295006
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 84,377676100938
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5,37096959233441
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 114,342689379946
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 50,1453134389832
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 97,4122221668783
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 147,760358715534
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 50,1334289174835
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 148,781582331091
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 83,0660160367962
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 126,730604418728
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 82,1523948276961
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9,65578703597728
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 170,940576123272
0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 64,1420200292277
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 9,76799878086557
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 37,1344012998297
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 181,415664431957
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 122,970655945293
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 167,873355085535
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 59,6456908935889
