root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 243,167100137608
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 939,23397028819
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 57,4203123250026
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 961,295326282376
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 379,731260225601
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 691,149592490833
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 42,7487036995028
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 20,776444523942
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 573,914532721735
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 420,174029317464
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 516,751361252948
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -121,127605078726
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -76,615873712805
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1011,51243203539
0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 954,646869207998
0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 761,30737531507
