root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 181,012029275304
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 9,25268432767304
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -96,8025670123742
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -584,914188846264
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 39,2811505181914
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -242,734375348577
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 15,8617670581248
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 256,702721932461
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -250,035668738436
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -136,796223143787
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -557,561796299147
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -329,17389921465
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 54,7960815264815
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 226,712750043476
0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0,930952462677212
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 123,075401449668
