root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 136,741731263435
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 349,441434179289
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -108,508051346571
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 936,721744665825
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 807,21959912817
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1174,38397577953
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1149,60627916219
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 166,346617983637
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 876,160216943359
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 529,547541078202
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 613,07367072933
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 321,839973632521
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 51,4260897285208
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 262,351060429379
0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 214,030025062385
0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 460,459810523066
