root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 670,171739730358
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -93,373561727064
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -98,50368999512
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 581,517389054727
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 94,386186176688
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 615,477261789809
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -162,586611669904
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 161,491873457646
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 73,901192666789
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 750,902406439544
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 375,465381130959
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -84,8617024784427
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 828,782278857569
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 66,4658647508322
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 69,476693048194
0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 227,504190040058
