root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 566,010455212788
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -144,427762473236
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -170,240117947755
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 795,520133753192
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 115,271768781351
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 617,688844052808
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -129,410584412371
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 158,538399105394
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 154,424462938535
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 703,378136871219
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 735,130880755881
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -152,137676846569
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 858,842297113493
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 66,4658647508322
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 64,5086663076456
0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 227,499176090025
