root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 538,389941463634
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -90,5463049279975
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -151,897318903185
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 764,216297956388
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 123,616664704834
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 171,656683336384
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -98,4749426160582
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 222,128194552981
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 154,424462938535
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 728,67865873263
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 358,728267212924
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -83,6607212081855
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -73,1391979858226
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 50,7991425742756
0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 255,585087579785
0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 196,165135208162
