root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 448,75677638341
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1003,32540861676
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 657,46241619905
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 117,605272287426
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1092,44459323882
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 117,660411138893
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 700,794470089361
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 475,174934661278
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 620,963479710852
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -165,286187946144
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -185,041704900118
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -28,5256833813946
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 956,055544323687
0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 427,619172056968
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 487,666664912096
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1132,86793503001
