root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 528,16572049067
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 836,901618127521
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 686,003103433283
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 118,091572476363
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1018,6511739099
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1005,66357910169
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 286,132591545703
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1046,09005339002
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1009,05681101322
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -66,5548122245416
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1163,03335099003
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -60,5706877180895
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 807,479980185251
0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1071,50335712462
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 435,39350352928
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 514,086922657555
