root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 445,644368656776
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 661,938126398307
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -33,5819399561417
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 302,409966535737
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -16,6057275217995
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 562,251855857255
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 473,122151460767
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1108,57662508825
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1205,78611570193
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 401,499424794793
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 249,272266822156
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 920,215319845899
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -149,942777786745
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 775,189369361132
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -143,28414924839
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 984,199416289105
