root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 923,292673909187
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -21,8799649532378
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 822,14584062474
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 464,407179100898
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -125,392148387029
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1183,66877031007
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 382,179060144614
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 329,310886481253
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1245,12021353678
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 423,84213510995
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -108,151179132733
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 572,432493828835
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -103,526437363594
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1070,35701326422
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 673,691124225275
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, -69,1904456114668
