root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 916,483018773515
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 593,987267487173
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -33,5819399561417
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 304,654533099898
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12,9253684667891
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 562,251855857255
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 473,122151460767
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1114,61945281033
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1208,18085877598
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 418,691128544144
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 249,272266822156
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 920,215319845899
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -149,942777786745
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 802,603672943344
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -148,205334668026
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 983,565153064883
