root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 426,951590372125
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 661,938126398307
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -6,36238192004966
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 302,409966535737
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -12,4090900746443
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 780,228211911466
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 505,911469346011
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1241,23071825689
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1242,03234916532
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 401,499424794793
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -88,9630509659517
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 920,215319845899
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -149,596302323362
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 775,189369361132
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -143,28414924839
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 989,828258667852
