root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1079,15420554331
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -0,841153443769914
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 797,801484182801
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 459,113526517192
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -67,0866203595238
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1189,11704213261
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 393,496606619127
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 157,948243361048
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 856,526325551077
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 423,872946045079
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -107,311558357713
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 522,871412231905
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -107,007163533852
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1148,33463574845
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 643,96236687312
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1,05479297584827
