1,23903770612497
1,45316260116484
10,302708846773
1,35885359564574
20,9409987898756
18,7900706376584
20,9297634076348
18,8365260654716
21,0012380943954
20,9375307762807
18,8368403612961
18,7517459646504
1,12343467515791
0,819158238408506
1,31664212813942
1,14506283430536
1,34015202741185
21,0355236583735
21,0636611622809
18,8131208193956
18,8066337280948
1,16045895201246
1,322393935063
20,9713662894847
6,25488829979759
18,7964129575981
1,15972714280271
20,9979719900196
1,33515481626696
18,7537135288023
1,15920471740841
34,8524569052924
2,06433201250963
35,3933418625586
1,23461486870803
0,856081620379464
2,05366180177105
34,9095040771737
35,3544407143527
1,26434335337782
34,7500506844262
1,22670443199757
34,7875680567928
2,06932103013435
2,02296764969504
35,3334514396322
6,42338725918695
35,3415400234686
1,23689353445036
34,7711297715422
1,99905460445463
35,2995599056675
1,23379832159939
2,02053213024624
34,807702827436
35,3809414548768
1,23970219087829
1,31610852292575
34,7638578454182
1,22054670516585
34,7473745400482
2,0409303411444
2,0406454835938
35,4054458574816
35,3563630836316
1,25746312131741
34,8238653157888
2,1233594016031
1,48341720981578
35,4668961638413
1,26301227558578
2,11841203732207
34,8156455936005
35,414300577484
1,27024406381578
34,6778213288885
1,28844859683481
34,7008171135269
2,05169196803172
0,823941150510656
2,09028604946915
35,3270588547469
35,3757478529724
1,29612455375616
34,7985617700058
2,11965963791774
35,4536926752693
1,295646595463
2,07173862515172
34,6917518771275
0,868035052733018
35,3868370591855
1,31270809487171
34,7869495521991
1,30785218428486
34,8376054819235
2,12444569337631
2,04842375112578
35,4167973757924
35,2922222455678
1,17654310420718
10,2037103693477
34,7713945058603
2,05159193806885
35,3961578321015
1,21888200484266
2,05607235354646
34,7778929738553
35,3544364826562
1,23923247034678
34,7728120401531
1,22029251137786
0,790302673327981
6,22468636946458
34,77683257219
2,09506882663482
2,04364400007664
35,3283197990481
35,3821471290483
1,25851135436636
34,7412903292666
2,14504444643222
35,40529039505
1,27885744881328
10,3541937643074
2,12494365766204
34,7111528145136
35,4380528182547
1,27169306927787
34,7780367984487
1,29162543519726
34,7020235593922
2,15469021497217
2,13701433212222
35,4486649045505
6,42984784984742
35,3368085841043
1,22355903604758
34,7901213426098
2,02195584949635
35,3195454387731
1,23017754442186
2,05319224935712
34,7918922091878
35,4251033931797
1,271934955089
1,31896915865637
34,7881852164462
1,28855211744963
34,7906852930475
2,06122322637579
2,08065221727771
35,3816642470113
35,3986747113737
1,23463596746491
34,7818060787554
2,03762265038503
1,49173365049317
35,3371667165889
1,29817247811356
2,07428142352819
34,7126187157927
35,3999093760031
1,20794477913818
34,7380479294705
1,29969612778323
34,7648923569755
2,04788292791633
10,1884584058333
2,06033482448422
35,3612695665825
35,3483019339304
1,17066470916651
34,8417107828281
2,04758552790909
35,3802408794808
1,22864891095064
2,05611093874421
34,8306063265806
10,3137817433683
35,379096391761
1,27224002656708
34,7408650758363
1,22540141674909
34,7972860937736
2,06236323171729
2,05624921545758
35,310972315725
35,3321864012615
1,23568871977998
1,30035492529562
34,7507051661834
1,99143968748894
35,2899752699902
1,22602809495452
2,02561600600601
34,8026822479467
35,3163542639623
1,25193097992683
34,7680589357411
1,21950723413997
10,1217696064136
34,7300822351641
2,04128313589579
2,04134910877532
35,397994888674
35,3454508543573
1,1806543578017
34,8094451140243
2,05031937201185
35,3870175312006
1,21973281696954
1,50272534629508
2,05919875442145
34,7667279488234
35,3664934002316
1,23134531792179
34,7853910181303
1,23584986048486
34,7812287629697
2,03084135271327
2,04571538789746
35,3177632574393
0,871593188413679
10,360461187863
35,4348758161988
1,24874178934605
34,7737882149085
2,08217706589121
35,3217760582793
1,24114674122439
2,03572735407591
34,7682150329184
35,335422580707
1,22539693066406
0,780174628527443
34,7708877662792
1,2104173685144
34,7384390550311
2,04671972234815
2,05282281096486
35,3836346123659
35,3841765961964
1,25182523396609
34,77639546647
2,12477310237241
0,854201508340576
35,4470033984615
1,26242572014852
2,12840234073101
34,779065173714
35,3591594977873
1,29719827431577
34,7459047366714
1,27958642214483
34,75541981591
2,13093940320095
0,814650249434946
2,13674971504398
35,514118661758
35,44445599676
1,2509689093521
34,7109867143398
2,13649693889617
35,3994490087159
1,27547509776396
2,12763671112979
34,7275852997074
0,907870107393975
35,4460926634761
1,26973572490542
34,7739514570832
1,29493579431511
34,7117817423976
2,15451537268414
2,13605572565455
35,4483191707376
35,3528727952339
1,26688335790548
6,24770951081553
34,6691768797434
2,05623425299255
35,3113898483552
1,28935504703391
2,0990849035557
34,6895277677534
35,3614057418259
1,27253303339639
34,7853144405707
1,28500761035369
6,28350687217353
34,7746982353942
2,05532559293203
2,06409316166332
35,3643438487943
35,3887138376296
1,29720647004802
34,6618585531659
2,0651447371553
35,4507770498253
1,30554670378779
6,34559446141888
2,07072018873258
34,7995619015169
35,5289671935048
1,30647118238577
34,8980729220056
1,29833555217066
34,8260193223422
2,06453858920385
2,07978374395616
35,4046908922867
6,40019854856
35,4238483821379
1,18230777212599
2,06080125123832
1,23051095034918
2,05689428262988
1,27116875919696
1,22156406872935
2,10946717311325
2,04628966871833
1,2583422070615
1,24399175308
2,00901716846211
1,24464352947117
2,03580897516325
1,25058940160134
1,22512917022941
2,05157479007522
2,05260862916201
1,26256954474219
2,13564308104303
1,26907325756311
10,2805301025359
1,49936660913018
2,15359311279586
1,27875035791186
1,29575805742162
2,07725824377311
2,11190235632689
1,3203603847591
2,13267462885089
1,30002984118875
2,08236804746737
1,29592978953434
10,2514026382312
1,3149131228401
2,13155404109042
2,0398888527075
34,9349268183243
35,3933602581619
34,8936612644081
35,3932942353013
34,7430710307233
34,7840521296862
35,3752754691045
10,4148538671415
35,4158142241573
34,8364826245756
35,4385422948145
34,8169115322852
35,4638099452812
34,8237156070799
34,8726780043152
35,4434449376059
35,4483510290198
34,7636093676281
0,797232511136225
35,299183206697
34,8080657490597
35,4799196447124
34,7554334732516
34,7980349492215
35,3884814150688
35,4238279691236
34,8617517903125
35,3872293593572
34,6774238878582
6,2407721273257
35,3455259962813
34,7414811427252
34,8391313171216
35,4093931809466
35,4031526915976
1,18100057384655
2,04429131836253
1,21863571258115
2,02864203847089
1,24849087385096
0,856270783631222
1,22364805430865
2,08401282585678
2,04106744103468
1,22866031197737
2,03965979249842
1,24721326426643
2,03493072890105
1,24198127691458
1,20629016587007
2,05734147540504
6,41117175142759
2,05184352603428
34,8028838895051
35,4229227000612
34,8449656697793
35,4062146171668
34,7921617857347
34,775357642542
35,2927878885408
35,4534539020667
34,8606188459095
1,29676541798884
35,3939396886897
34,8501924454861
35,4117964774201
34,792516597897
34,7284530386206
35,4515487493561
35,442826160927
1,26173198293547
2,15490801130308
1,26981272275919
1,45924324608399
2,18035370050394
1,28245390424288
1,28984149526509
2,13484250510494
2,1374778323031
34,7239601094431
35,3846300093222
34,8243029985611
35,5458937762798
34,7427710248935
0,793877472558186
34,7946328620524
35,5039962595144
35,343659728953
1,28588173773507
2,06558518310634
1,29653568530942
2,10234747746218
34,8358747113893
34,8285099003
35,4425923668806
6,28503489290039
0,881453620988484
35,4551003483597
1,3039159632167
2,07937488199029
34,8058695051752
35,4030421631342
1,30121885280618
34,8433309193768
2,07388130367673
35,3790747517637
1,1649269356371
10,2608677423057
1,22357803333465
1,26782106027874
1,22486009803518
1,23168407485485
1,22864148280789
1,24898598013775
1,22323339228612
1,26115660050201
1,26323949331702
1,27058522306065
6,29002302569573
1,28918777003718
1,30736985493451
1,30429960754486
1,28989950025594
1,31273852188268
1,18344718905594
1,22684396959282
1,25533149431152
1,22140864402234
1,24771997066656
10,3597523200674
1,2799786249853
1,26292679460957
1,29264611687099
1,23353017405188
1,23207881494361
1,27206827233363
1,28964067881023
1,24846582433085
1,30385182635815
1,20756323627982
6,36114231188236
1,29637059384129
2,05195204593517
2,02774686763448
2,06126105283233
2,04426471895612
1,99200207177862
2,01218230938
2,04225678888728
2,03915594409723
2,04998952531077
1,34291705732656
2,04709638979656
2,01719550054372
2,05354287258971
2,08818004048626
2,02859244378342
2,0430768664652
2,06407853543346
2,12259513906329
2,13007343173449
2,12532562081436
1,49801292633859
2,16183508623155
2,14744829783706
2,16265112235121
2,15928184244409
2,13200190633592
2,05837262461048
2,10027601664293
2,05923489970215
2,08081279169179
2,0728095540746
10,112753460349
2,07091091813237
2,04770211745405
2,05880575965867
34,8370394300158
34,8754964660876
34,8123746469956
34,8528929023452
34,8528023308898
34,8225474354065
34,7730053753756
10,342177812121
34,7452324344503
34,806765903593
34,7595248425176
34,6735154061916
34,7181825495602
34,7648568841652
34,6792399780664
34,7921014315218
34,8286397711341
35,3732445821369
1,31889086895168
35,4372241526701
35,3965475286628
35,3660191405252
35,5016905843551
35,508221116355
35,4111184478417
35,4733204101343
35,3030396653725
35,4201822154245
35,3279310532003
10,3644380933867
10,1633465981555
35,4523798828773
35,3831399212314
35,3769982120238
35,3359098142245
35,296969302171
34,7990124932503
34,8024077119311
34,8384252431748
34,8608584289521
34,8515898322133
1,48807835390895
34,7835909831518
34,8257405056324
34,8053777612401
35,4224309119954
35,4391525749191
35,3817029981145
35,4941143235526
35,3256799145002
35,3310772654053
35,3857041125704
10,3602470060602
35,3899560097969
34,7287523719801
34,7923758834787
34,720875173517
34,7289069455917
35,4029488578745
35,4713685118869
