root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 818,598191580032
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 947,283067505058
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 907,168555268833
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 413,960535032969
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 348,804028243052
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 318,81366389887
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 297,11831451187
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -132,56842725477
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 204,662742843612
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 641,097861984908
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -132,981293562552
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1072,04296863905
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 823,124663587153
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 426,580748234221
0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 124,648680300848
0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 534,184799489192
