root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 834,073812972519
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 961,853622234086
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 912,812449120452
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 451,95894449259
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 348,804028243052
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 318,81366389887
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 296,202439071741
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -132,56842725477
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 181,517778925314
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 641,097861984908
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -150,131474580229
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1214,33725140664
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 688,811629268476
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 426,580748234221
0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 124,648680300848
0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 528,074458691397
