root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 474,487088065353
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 744,26837256772
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -152,677316025392
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 393,533167596446
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 779,173169131502
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 139,419477016311
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1114,95569616194
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -35,5559267811656
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1203,66238709047
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 546,88245413383
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 368,179726932977
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 406,605514742018
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 203,136933346834
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 304,854465323592
0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 899,609312496541
0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 633,317503202911
