root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -276,536958540066
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 56,0277215379737
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 39,9139411535495
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -51,6479788978072
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -153,934984478694
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -262,100493140825
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -190,588719985044
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 336,76968638344
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 135,55544611391
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -6,84317649672841
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 116,32470770708
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 194,484766675161
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 88,7228828158931
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, -213,434158180958
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 186,724288267922
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -329,297543377801
