root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -239,949802840421
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 56,0277215379737
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 39,9139411535495
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -51,6479788978072
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -60,0242577388485
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -262,100493140825
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -31,6323624741934
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 356,951169555957
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 136,237874782215
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 117,599241115059
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 116,32470770708
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 74,137913107868
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 88,7228828158931
0, 0, 0, 0, 1, 0, 0, 1, 0, 1, -213,434158180958
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, -62,2524063351112
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, -346,245308770449
