root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 594,310162655077
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 224,889717673666
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 118,93022591944
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1051,99055045226
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -80,9545794629953
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 148,710113569318
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -9,6565250010994
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 545,807805487578
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -55,8063358479783
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 571,759887767783
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1069,05042238955
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -35,2838979923471
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 620,61464721491
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -57,7735350884032
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 728,444624832808
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 20,4034798994841
