root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 624,717633312116
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1085,97126443826
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 49,6090354722933
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 873,559446340991
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1085,26965631803
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -47,5637895492699
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 50,6454989847763
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 544,418121418593
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -82,3107895928264
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 145,085704024962
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 913,993127334276
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -36,5365382008864
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -74,7621880383522
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 533,194082537991
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, -30,5982702521504
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1052,74349519643
