root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 620,81969774552
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 203,887121166633
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 88,2993829958617
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1053,09735195589
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 660,121982983835
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 31,0946261826977
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1034,26488819377
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 688,20762561089
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 359,434337433563
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 146,153340862354
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -140,327926527399
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -31,785205190285
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 845,522103896688
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, -115,28456203196
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 5,9584563662749
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, -125,359379870183
