root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 143,220505390361
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 109,357880997962
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4,84170450421898
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,161428374774
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 99,8134112161439
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -64,0242235398431
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -292,643562316315
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -23,8090466131164
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -689,444429363923
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -88,0524324034731
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -785,305709709552
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -2,15504001437218
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 239,086090459518
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -2,44743217576354
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -463,588539076197
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -370,093492827578
