root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -107,91531782714
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 8,9357374278347
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -25,0102682734274
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,006258040502
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 120,736730301018
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 93,7431522010599
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -288,732577247988
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 94,498738770378
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 43,4062454947633
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -137,858784729079
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 72,2847522181829
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 230,108530264931
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 211,621711722484
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -18,8238494697571
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -87,7660616066773
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -577,45149148015
