root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 54,5422359062
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -822,025059545805
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -22,2756324216557
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,161428374774
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -219,21849714995
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -70,8064948091489
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -259,631247486209
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -23,6521241099092
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 180,217222955354
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -89,7242504304585
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 145,556765606818
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -559,933160179689
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 239,086090459518
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -15,4980125664014
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -52,4929421710151
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -376,439745995204
