root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 145,685936720767
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -840,68236616539
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -8,71695403084769
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,161428374774
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -226,817273955059
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 43,782806050684
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -234,293643146557
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -24,1277183629154
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -670,60052441265
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -351,731019641441
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -9,82403329578953
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -626,194466378298
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 223,18171345435
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -15,4980125664014
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -86,6271489359588
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -579,015517514408
