root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -91,2186019415339
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 76,1224705959375
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -1,91681886036206
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,079485792203
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 103,690885367477
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 92,6145499440294
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -296,661443851834
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -23,9896318977636
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -590,558378492742
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -110,243992356637
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 38,9427507525827
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 215,017566886136
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 226,146614174926
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -19,0641362380519
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -87,7660616066773
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -610,00391499336
