root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -107,91531782714
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 8,85286878652813
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -25,0102682734274
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 168,006258040502
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 120,736730301018
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 93,7431522010599
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -288,732577247988
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 90,9834726556437
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 26,8618191665746
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -377,768842311788
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 97,0072562212029
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 214,307977542924
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 226,274793615408
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, -18,8238494697571
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -87,7660616066773
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -605,382829402733
