r,web_portal,FALSE,0,0
o,add_services,FALSE,0,5
o,site_stats,TRUE,7,15
m,basic,FALSE,0,9.437944916
o,advanced,TRUE,5,8.974708471
o,site_search,FALSE,0,15
o,images,FALSE,0,5
o,text,TRUE,7,12.20824424
m,html,FALSE,0,6.500836716
o,dynamic,TRUE,5,14.11095802
o,ad_server,FALSE,0,15
m,reports,FALSE,0,5
o,popups,FALSE,0,15
m,banners,TRUE,5,12.07633757
m,ban_img,TRUE,7,15
o,ban_flash,TRUE,2,9.800129483
o,keyword,TRUE,7,5
m,web_server,FALSE,0,5.58190928
o,logging,TRUE,6,9.795752517
c,db,TRUE,5,11.4443577
c,file,FALSE,0,15
o,protocol,FALSE,0,5
c,nttp,FALSE,0,10.24593954
c,ftp,TRUE,4,8.185037631
c,https,TRUE,5,7.767459553
m,cont,TRUE,3,5
m,static,FALSE,0,13.09760717
o,active,FALSE,0,5
c,asp,FALSE,0,5.616340574
c,php,TRUE,3,11.89756466
c,jsp,TRUE,5,5.819198528
c,cgi,TRUE,4,5.55844739
o,persistence,TRUE,6,11.10055382
c,xml,FALSE,0,5
c,database,TRUE,5,12.95944118
o,ri,TRUE,3,6.263798773
c,data_storage,FALSE,0,13.66414728
c,data_transfer,TRUE,3,5.800419393
c,user_auth,FALSE,0,7.591085104
o,performance,FALSE,0,11.13930697
c,ms,FALSE,0,14.64608629
c,sec,FALSE,0,8.153020813
c,min,TRUE,4,7.403858817
