r,_r,false,0,0
m,_r_2,false,0,14.11702930255871
m,_r_2_41,false,0,12.450695906129253
m,_r_2_42,true,4,12.095574615928706
m,_r_2_46,true,6,8.981833893405378
m,_r_2_47,false,0,12.792636851047984
o,_r_2_48,false,0,10.57717872426895
o,_r_2_49,false,0,11.293775813846162
m,_r_3,false,0,10.716856947616042
o,_r_3_6,true,8,8.95346464650108
m,_r_3_7,true,7,11.15434266262255
o,_r_3_7_37,true,3,5.557063977083875
c,_r_3_7_37_47_48,false,0,5.378120217259188
c,_r_3_7_37_47_49,true,7,5.0
o,_r_3_7_38,true,4,7.940299108888031
c,_r_3_7_38_56_57,false,0,6.3099055114382505
c,_r_3_7_38_56_58,false,0,7.221502386565747
c,_r_3_7_38_56_58_62_63,false,0,5.0
c,_r_3_7_38_56_58_62_64,true,7,9.806615204562519
o,_r_3_7_40,true,3,15.0
c,_r_3_7_40_65_66,true,5,6.645236033230619
c,_r_3_7_40_65_67,false,0,9.537055116268277
o,_r_3_7_41,true,3,8.826942662754698
c,_r_3_7_41_68_69,false,0,10.13072487403179
c,_r_3_7_41_68_70,false,0,12.972969710384998
o,_r_3_7_71,true,8,12.403603623480643
c,_r_3_7_71_74_75,true,3,5.0
c,_r_3_7_71_74_76,false,0,10.269582000445958
o,_r_3_13,true,3,13.232505024010035
c,_r_3_13_14_15,true,5,10.507181633698178
c,_r_3_13_14_15_54_55,false,0,9.895300704102738
o,_r_3_13_14_15_54_55_57,true,5,6.94900021259614
o,_r_3_13_14_15_54_55_59,false,0,15.0
c,_r_3_13_14_15_54_55_59_60_61,true,7,5.0
c,_r_3_13_14_15_54_55_59_60_62,true,10,10.624395859703217
c,_r_3_13_14_15_54_55_59_60_63,true,8,11.605344030778436
c,_r_3_13_14_15_54_55_59_60_63_64_65,false,0,9.98562194506998
c,_r_3_13_14_15_54_55_59_60_63_64_65_67_68,false,0,15.0
c,_r_3_13_14_15_54_55_59_60_63_64_65_67_69,false,0,10.640325551206164
c,_r_3_13_14_15_54_55_59_60_63_64_66,true,6,5.0
m,_r_3_13_14_15_54_55_71,true,2,5.0
m,_r_3_13_14_15_54_55_72,true,6,5.0
m,_r_3_13_14_15_54_55_73,true,5,9.971861620875536
c,_r_3_13_14_15_54_56,false,0,11.915657612194487
m,_r_3_13_14_15_54_56_64,true,6,11.794383251431546
o,_r_3_13_14_15_54_56_65,true,4,11.307580649156748
c,_r_3_13_14_15_54_56_65_70_71,true,7,9.008995172413726
c,_r_3_13_14_15_54_56_65_70_71_73_74,true,10,7.788486518856558
c,_r_3_13_14_15_54_56_65_70_71_73_75,false,0,14.270238522707082
c,_r_3_13_14_15_54_56_65_70_72,true,3,15.0
c,_r_3_13_14_15_54_56_65_70_72_76_77,false,0,6.073097396666689
c,_r_3_13_14_15_54_56_65_70_72_76_78,true,5,13.692285282099316
c,_r_3_13_14_15_54_56_65_70_72_76_81,true,6,15.0
c,_r_3_13_14_18,true,6,5.668279506778761
m,_r_3_19,false,0,7.282093070056085
o,_r_3_19_82,false,0,11.60133090536623
c,_r_3_19_82_86_87,true,7,11.298490071226514
c,_r_3_19_82_86_88,false,0,13.759855472323352
o,_r_3_19_84,true,10,15.0
c,_r_3_19_84_89_90,false,0,9.83731129380504
c,_r_3_19_84_89_91,true,3,10.615233786111125
o,_r_3_19_85,false,0,10.696674883241423
c,_r_3_19_85_92_93,true,6,5.0
c,_r_3_19_85_92_94,true,6,10.1618145221746
c,_r_3_19_85_92_95,false,0,12.20672151120175
c,_r_3_19_85_92_95_96_97,false,0,9.126293896603231
c,_r_3_19_85_92_95_96_98,false,0,5.790297734623911
m,_r_3_20,false,0,11.3184344514781
o,_r_3_20_99,false,0,9.574340077704695
c,_r_3_20_99_107_108,true,4,9.214382512691142
c,_r_3_20_99_107_108_109_110,true,8,10.62481182820091
c,_r_3_20_99_107_108_109_111,true,4,10.997169778134225
c,_r_3_20_99_107_112,true,5,5.0
c,_r_3_20_99_107_113,false,0,5.0
m,_r_3_20_101,false,0,15.0
o,_r_3_20_102,true,5,6.65687604962644
c,_r_3_20_102_114_115,false,0,6.529905116009374
c,_r_3_20_102_114_116,true,4,5.334622359783509
c,_r_3_20_102_114_117,true,6,7.103990323059255
m,_r_3_20_103,false,0,14.357851194156552
m,_r_3_20_104,false,0,11.467797753155835
o,_r_3_20_106,true,2,13.335180726633233
o,_r_3_21,false,0,7.924877092143447
c,_r_3_21_24_25,true,4,6.0078655715204325
c,_r_3_21_24_26,true,1,15.0
o,_r_3_27,false,0,9.185238599338506
o,_r_3_31,false,0,5.0
c,_r_3_31_77_78,false,0,12.276523746373638
c,_r_3_31_77_79,false,0,13.115062474438721
o,_r_3_32,false,0,5.0
c,_r_3_32_80_81,true,4,10.201488148491014
c,_r_3_32_80_82,false,0,10.040722542796685
o,_r_3_34,false,0,5.0
o,_r_3_35,false,0,9.487502932271275
o,_r_3_37,false,0,6.167458923083343
o,_r_3_39,true,5,10.52314302631714
o,_r_3_40,true,6,8.926710078043802
