r,_r,false,0,0
m,_r_1,false,0,8.943561637996044
o,_r_1_2,true,2,8.24245843285563
o,_r_1_4,false,0,6.766580142095208
o,_r_1_5,false,0,14.532837553368797
o,_r_1_19,false,0,10.320482118814786
m,_r_6,false,0,9.310243417230534
o,_r_6_7,true,5,9.219779943070593
o,_r_6_8,false,0,8.89791273845366
m,_r_9,false,0,14.565644410346913
o,_r_9_10,true,3,9.363563263664526
o,_r_9_11,true,7,5.0
o,_r_9_12,false,0,8.88707972263989
o,_r_9_13,false,0,9.538528129598015
o,_r_9_14,true,8,8.100208751245319
m,_r_20,true,5,5.0
o,_r_20_21,true,6,15.0
o,_r_20_21_34,false,0,11.629924228207956
o,_r_20_21_36,false,0,9.522983945344421
o,_r_20_21_37,false,0,5.0
o,_r_20_21_38,false,0,5.387976462075238
o,_r_20_21_39,true,3,6.285087406665834
m,_r_20_21_84,false,0,5.0
o,_r_20_21_85,true,5,12.530844650970273
o,_r_20_21_86,true,7,10.549692795131147
o,_r_20_21_87,true,5,6.353496837012601
o,_r_20_21_88,false,0,8.563920943885842
o,_r_20_21_89,false,0,15.0
o,_r_20_21_90,true,3,10.121440515020213
o,_r_20_21_91,false,0,10.401504472584094
o,_r_20_21_93,true,4,15.0
o,_r_20_21_94,false,0,7.738203163386741
o,_r_20_22,true,6,14.497080829292052
o,_r_20_22_40,true,5,7.021864180076167
o,_r_20_22_41,true,7,11.82169953291564
o,_r_20_22_43,true,4,10.005151275995422
o,_r_20_22_61,true,5,14.896332579264293
o,_r_20_22_92,true,4,6.480686505811232
m,_r_28,false,0,15.0
m,_r_28_29,false,0,6.26348693689579
c,_r_28_29_30_31,false,0,15.0
c,_r_28_29_30_32,false,0,5.0
c,_r_28_29_30_33,false,0,15.0
m,_r_44,true,7,15.0
o,_r_44_45,false,0,10.589875701993309
o,_r_44_46,false,0,14.038907487933905
o,_r_44_47,true,2,5.0
m,_r_48,true,3,5.0
o,_r_48_49,false,0,11.041003694001315
o,_r_48_50,true,7,9.614287002310904
o,_r_48_51,false,0,9.54141703711445
o,_r_57,true,6,13.149246018116083
o,_r_57_58,true,7,7.421315869283128
o,_r_57_59,true,5,5.0
o,_r_57_60,true,0,5.0
m,_r_49,false,0,11.62139379181669
c,_r_49_50_51,true,6,12.543192052192813
c,_r_49_50_52,false,0,8.323413995230409
c,_r_49_50_53,true,4,9.920407772196436
c,_r_49_50_54,true,7,14.406444601233595
c,_r_49_50_55,true,5,12.759430521582718
c,_r_49_50_56,false,0,10.413499463364591
c,_r_49_50_57,true,5,13.279733845887067
c,_r_49_50_58,false,0,14.182935237776654
c,_r_49_50_59,true,5,11.860556009570917
c,_r_49_50_60,true,5,11.955050836365812
c,_r_49_50_61,false,0,6.053053894173912
c,_r_49_50_62,true,5,11.176093881719256
c,_r_49_50_63,true,10,8.49921174334889
c,_r_49_50_64,false,0,5.344116561103529
c,_r_49_50_65,false,0,8.224216266885948
c,_r_49_50_66,false,0,10.579072303954403
c,_r_49_50_67,false,0,13.194524211602907
c,_r_49_50_68,true,4,15.0
c,_r_49_50_69,false,0,14.21178320691881
c,_r_49_50_70,false,0,15.0
c,_r_49_50_71,true,5,5.0
c,_r_49_50_72,true,4,6.003925153907941
c,_r_49_50_73,true,7,5.0
c,_r_49_50_74,true,3,6.739071499018333
c,_r_49_50_75,true,6,6.213389319651284
c,_r_49_50_76,true,7,11.004427388837303
c,_r_49_50_77,true,4,10.064755140404289
c,_r_49_50_78,true,5,7.353932683866347
m,_r_79,false,0,9.249322752620127
o,_r_79_80,false,0,12.361918630868054
o,_r_79_81,false,0,15.0
o,_r_83,false,0,8.130641953966979
