root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 322,881984797968
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 16,1905374776479
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -5,46439554900368
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 59,3444894165961
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -175,633589221497
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 875,511199938038
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -111,54872148071
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1021,84305459092
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -68,6377550823353
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -178,399128304667
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 391,26176654018
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 944,781752850874
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 646,673438597769
0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1042,944248339
0, 0, 0, 1, 0, 1, 0, 0, 1, 0, -186,903782451403
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 572,424700755115
