root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 21,554407467717
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 28,3068039689909
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 14,7702298677742
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -39,351747214762
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11,3866911662278
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -56,4783771359153
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -65,2581539505522
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -14,9150478070687
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -2,77716887869672
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -35,9139519916438
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -55,1691687872846
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 22,7903512912606
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -21,3981689245175
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -34,5277916471609
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -24,024095631216
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 10,0158877607948
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -13,0092318034036
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 18,6453310981225
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -20,3435724291944
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 22,7965739272647
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5,60665121903744
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -64,7387636938072
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 11,5265516087315
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 22,8861059414437
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0,786915879833346
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -29,4328755727825
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -12,2278831224063
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5,25984732107015
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19,3318847583962
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -51,3204443201314
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13,7153899090936
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 19,8211812806264
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -6,2012183778561
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 6,09996901029213
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 10,8277002025345
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, -4,19086715701104
0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 25,0691216216367
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, -46,6552360556248
