root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 26,975491920296
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -5,5572980495488
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 101,851865593824
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 122,252352345557
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 160,981298394749
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 52,0298279505257
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 123,421397566262
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -0,244863066841008
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 79,7579924705734
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 65,2861985650801
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 55,9085768918532
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 25,43027599377
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 32,4485923471827
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 115,227483472999
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 184,954814706896
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 96,4512075877409
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2,57337590036254
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 72,6563822838045
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 110,346970532557
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 29,6739685265169
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 166,582237678623
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 27,6475413536464
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -8,07448072135549
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 13,1263318664733
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 132,124278027621
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 146,254985542091
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 27,5693599896955
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 170,442872104677
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 157,62788090009
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 122,774915951838
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -6,8658812551074
0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 81,7587903638028
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 18,9679500511699
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 4,62903000814565
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, -4,03563339945734
0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -2,77990329249629
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 42,1304481070932
0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 18,2970596671314
