root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 413,882898122563
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 187,093576774727
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1,3013767802668
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1004,37905731677
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 12,1826065295378
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1015,07822853188
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 645,358520096512
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 116,125256752108
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 885,590320854578
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -51,7661825279149
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -112,802421320024
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 380,173242580405
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 599,00821241842
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 405,599008836758
0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 775,4933004514
0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 267,705615297191
