root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 467,614298711397
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -44,0231977931919
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 889,196555724668
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -41,8501187482972
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1031,70116807467
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -30,1256298691012
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 709,065185467666
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -82,4688090466721
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 422,345616887426
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 655,705025849134
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -19,5779003935604
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 971,204818478426
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 950,306064510934
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 445,057495695351
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1070,16337426789
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1187,58370708947
