root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 65,6019953198856
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -31,0039648250612
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 54,0581379968112
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 219,07523948021
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -80,0805244220967
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -277,03492524207
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 186,67154861168
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -188,545270481905
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -50,5452466607048
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -179,692604884963
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 119,177012415244
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -8,10030823643629
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -24,5048797798981
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, -41,0442004874503
0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 39,4302902892208
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 201,322218266571
