root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 128,594719981192
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -25,715720224783
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 55,7411902790505
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 209,105136151255
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -105,247493580114
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -283,745709278178
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 153,690606521305
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 195,21488035814
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -53,7062324381487
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -174,072694045794
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 189,753038527319
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -24,7349132617197
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 193,09946972335
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 44,7142305005383
0, 0, 1, 0, 0, 0, 1, 0, 1, 0, -17,4064188879176
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 30,5471799210304
