root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 102,340233042638
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 94,3806830612589
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 12,1216544364565
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -187,495844686177
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -201,069284522007
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 168,045454166729
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -57,7471000507297
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 309,397623974953
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 69,3129009530109
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 22,9906767180185
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 127,178459747438
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 16,2192989263632
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 191,725998580355
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, -79,3310765343106
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, -68,9800135375537
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 246,585653753008
