root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -86,9179761204004
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 157,445437659768
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 12,1216544364565
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -188,202735556405
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -139,76259554532
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 168,047001367065
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -42,7471586432722
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -175,367806577166
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 69,8806029409925
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 23,4199761533411
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 127,05240384927
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 23,0808756819252
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 191,725998580355
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, -129,012169067592
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, -50,8592768313636
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 22,3927580616504
