root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -108,488260033689
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -124,459583689905
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 190,978553949638
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -195,555484674689
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -137,253938736003
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 166,558011793927
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -59,1559366602567
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -198,279154629388
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -32,1033483773366
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 38,5388293671124
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 212,964954757804
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 13,5236654446691
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -47,0643268099896
0, 0, 0, 1, 0, 0, 0, 1, 0, 1, -133,174655481057
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 305,891155986334
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 22,2570327101068
