root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -191,45673437116
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 85,7995864395497
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 53,3490468696536
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 195,893743218863
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -38,1158938321957
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -386,733548373831
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 58,7272165771537
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -39,3993808726074
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 30,279909064016
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 174,317547123519
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 66,6211888034212
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -452,370734069394
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -703,610915604744
0, 1, 0, 0, 1, 0, 1, 0, 0, 0, -123,633425209574
0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 150,980782106257
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -680,276511280338
