root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -149,617756819099
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -11,5019863805129
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -734,316466417633
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 79,6578441062259
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -2,62281048353272
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -263,236890628121
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -649,34354401493
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -48,6625863573743
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 92,7677470198924
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 200,609310880793
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -38,428258996105
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -436,275153474823
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 159,71922068898
0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 28,0592821312572
0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 149,001524767879
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 166,670385522182
