root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -147,353749231394
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -745,958239594551
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 58,4546978047768
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 146,889118173784
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -23,2953027058306
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -533,269166539582
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 107,47874461902
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -176,415988540371
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 19,2563830784517
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 182,285874999522
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 85,5192606751737
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -107,277081318384
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 181,693160022318
0, 1, 0, 0, 1, 0, 1, 0, 0, 0, -124,939123897803
0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 147,388594643523
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -127,287586968602
