root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -63,870983455656
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 26,4462753122781
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 29,5986655095332
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -81,318028966194
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -7,02710313831347
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 70,187973836256
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 34,0078739175764
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 13,742462035198
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 69,4971712339241
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 25,1358329707755
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -62,7745210514794
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -33,5195951775517
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4,21513952749871
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1,98224718460478
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 12,2764711703791
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25,528064362966
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -13,3588566252358
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -33,0515963726575
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -76,8360484504175
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -0,330901861694572
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1,44815203549994
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14,6183570276631
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -9,11909785759981
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -16,3639619083784
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -26,0506866998957
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -27,7176947823936
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16,6033884308346
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -49,5274352721919
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21,2155936991641
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 60,2514387065276
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -56,3840894085756
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 8,22519966577601
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 8,53629579739998
0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -20,1040795741426
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 19,6596362655767
0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12,0677370521204
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, -28,4752061527091
0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -25,6166073135964
